"subject","item","frequency","length","logrt","rt"
"24",30,220,6,6.46466754378042,642.050874153682
"24",31,165,8,6.74490166354995,849.715564556679
"24",32,187,9,6.94084652816793,1033.64485418951
"24",33,159,9,6.49184834306124,659.741665878071
"24",34,190,5,6.8778442808814,970.531908887851
"24",35,136,7,6.76724867850148,868.917929637861
"24",36,301,6,5.9897234044425,399.304148897624
"24",37,235,6,6.40864031918156,607.067701345323
"24",38,197,5,6.5893001596612,727.271717671684
"24",39,310,4,5.76867256268486,320.112521183351
"24",40,200,8,6.51044737282198,672.127041711927
"24",41,194,8,6.56622371658131,710.681036466136
"24",42,241,8,6.47508867048422,648.776752409253
"24",43,184,9,6.65163386549699,774.047983223491
"24",44,230,6,6.23411476594336,509.84908284855
"24",45,267,6,6.19532538780534,490.451005813446
"24",46,149,7,6.76293528437984,865.178015807675
"24",47,247,7,6.2350630326986,510.332785087133
"24",48,156,10,6.98255317286353,1077.66632591521
"24",49,196,6,6.66561458207456,784.945730345343
"24",50,206,10,6.42602521621485,617.713783210753
"24",51,189,8,6.58679066486937,725.448921189679
"24",52,278,8,5.95128690279913,384.247510214246
"24",53,102,9,7.13908732782305,1260.27764371089
"24",54,183,9,6.67180737775684,789.821821610065
"24",55,211,8,6.43643841916437,624.179769586186
"24",56,227,9,6.39040196924054,596.096143850313
"24",57,173,9,6.58783188062313,726.204663412042
"24",58,221,9,6.41299883473683,609.719389879832
"24",59,335,3,5.76221037632252,318.050563966031
"24",60,149,6,6.80483065547002,902.194975207237
"24",61,220,7,6.35006430353137,572.529523500183
"24",62,225,9,6.42676007517345,618.167882547246
"24",63,172,8,6.70173377575326,813.815576432168
"24",64,156,10,6.78584742085943,885.229931492614
"24",65,211,6,6.45473054194314,635.702408036657
"24",66,105,8,7.22981517754447,1379.96743154697
"24",67,217,9,6.64626562793835,769.90384308427
"24",68,145,9,6.75702232224334,860.077345854296
"24",69,161,9,6.7663140391299,868.106184133897
"24",70,144,8,6.90228376259972,994.543425100069
"24",71,248,6,6.05905598238602,427.971233718955
"24",72,178,6,6.55816152370448,704.974423692953
"24",73,229,11,6.27831925144613,532.892252832528
"24",74,186,4,6.76097952450776,863.4875889355
"24",75,195,6,6.73489568431905,841.255723346162
"24",76,182,9,6.71859979587938,827.657809885604
"24",77,214,10,6.42802785989936,618.952083340641
"24",78,162,7,6.78840524778558,887.497094716716
"24",79,220,6,6.52704826465238,683.37808027685
"24",80,244,6,6.27141797481615,529.227277033831
"24",81,136,10,6.88396266384276,976.488197629485
"24",82,208,9,6.48033060667897,652.186527854896
"24",83,185,7,6.62263047726714,751.920407506988
"24",84,196,7,6.53911287833737,691.672707945356
"24",85,256,6,6.18777318891498,486.760973738255
"24",86,217,10,6.25281350323547,519.472307593778
"24",87,187,6,6.52490254938799,681.913317542522
"24",88,190,7,6.43140271631691,621.044486545474
"24",89,189,10,6.54441183482283,695.34757942008
"24",90,216,11,6.41477516698432,610.803416604774
"24",91,139,9,6.68913335704175,803.62549389192
"24",92,229,7,6.48040563673055,652.23546327951
"24",93,167,8,6.94715528009331,1040.18647619217
"24",94,185,11,6.62737744766556,755.498236629372
"24",95,273,7,6.18196096358286,483.940015240682
"24",96,201,5,6.43448633161947,622.96250452273
"24",97,232,5,6.36736930980779,582.523372913228
"24",98,240,4,6.24664136557414,516.275927396605
"24",99,141,5,6.81399979100478,910.505364533499
"24",100,170,8,6.67656356801017,793.587312055979
"25",1,109,8,6.69872031773067,811.36686874641
"25",2,190,5,6.65504319056557,776.691468106075
"25",3,216,9,6.36952662476124,583.781415805811
"25",4,118,6,6.95360501693839,1046.91708723618
"25",5,204,9,6.43679284680263,624.40103535681
"25",6,201,7,6.62915524092504,756.842550904364
"25",7,153,10,6.50903524733197,671.1785838122
"25",8,207,8,6.28185642438878,534.780522489994
"25",9,114,10,6.80723420577923,904.366054322601
"25",10,199,7,6.51903973556823,677.92708341292
"25",11,149,10,6.78623677268574,885.574664489996
"25",12,106,11,6.65349167047479,775.487350037203
"25",13,270,6,6.18120298677632,483.573338917004
"25",14,226,8,6.37276799492246,585.676737527886
"25",15,256,9,6.20257077326738,494.017416810272
"25",16,187,9,6.553361690862,701.598772063577
"25",17,227,8,6.43040923974108,620.427799778192
"25",18,222,2,6.3700960114549,584.113907825258
"25",19,338,5,5.80741376515643,332.757423030267
"25",20,144,9,6.57050807293539,713.732379132652
"25",21,258,9,6.25614394312971,521.205263041116
"25",22,315,6,5.90740252164709,367.749691886508
"25",23,203,7,6.41158776432871,608.859639618252
"25",24,183,11,6.62622792730635,754.630274990382
"25",25,125,10,6.86784926848879,960.879747521658
"25",26,230,7,6.3146507181353,552.609010573432
"25",27,229,8,6.22735892848348,506.416234255956
"25",28,332,7,5.99196405936196,400.1998548124
"25",29,219,10,6.28794189301325,538.044834942174
"25",30,220,6,6.33505850080488,564.002396614142
"25",31,165,8,6.6231896496166,752.340978182648
"25",32,187,9,6.7198457365244,828.689665072777
"25",33,159,9,6.63042948848302,757.807570382912
"25",34,190,5,6.57773690017342,718.910520591564
"25",35,136,7,6.54112829999873,693.068125808873
"25",36,301,6,6.0181289924086,410.80924900082
"25",37,235,6,6.426434806716,617.966844731044
"25",38,197,5,6.49106207053981,659.223133015732
"25",39,310,4,6.07454726875014,434.652677115422
"25",40,200,8,6.37964283791854,589.717045473003
"25",41,194,8,6.62299855592408,752.197224302757
"25",42,241,8,6.20159136641673,493.533809630662
"25",43,184,9,6.38655849944442,593.809463534155
"25",44,230,6,6.48770155449682,657.011521261038
"25",45,267,6,6.12643088248993,457.799301842467
"25",46,149,7,6.762035606189,864.399984057242
"25",47,247,7,6.01184906933296,408.2374822191
"25",48,156,10,6.77866018010651,878.89038008426
"25",49,196,6,6.44234432208452,627.87702176974
"25",50,206,10,6.51749052264175,676.877643125209
"25",51,189,8,6.4583771956561,638.024826537644
"25",52,278,8,6.13123876406166,460.005646340774
"25",53,102,9,6.72938464103659,836.632278347715
"25",54,183,9,6.62098514487391,750.684265714314
"25",55,211,8,6.32067722929944,555.949370192499
"25",56,227,9,6.49137907636206,659.43214371412
"25",57,173,9,6.49573241467275,662.309132638082
"25",58,221,9,6.28351518606272,535.668332053345
"25",59,335,3,6.13433093178118,461.430262391945
"25",60,149,6,6.76776587868775,869.367450389008
"25",61,220,7,6.3980718633676,600.685716431772
"25",62,225,9,6.43414645851949,622.750812301434
"25",63,172,8,6.52092602614841,679.207057706615
"25",64,156,10,6.54314641651055,694.468230349232
"25",65,211,6,6.40738812296763,606.308009209174
"25",66,105,8,6.75967636494126,862.363059703083
"25",67,217,9,6.50379893852479,667.673270942242
"25",68,145,9,6.65894879027892,779.730845513558
"25",69,161,9,6.64046152269497,765.448183219503
"25",70,144,8,6.45503778686287,635.897754380036
"25",71,248,6,6.10899063836023,449.884389871461
"25",72,178,6,6.48864854874175,657.634002086884
"25",73,229,11,6.21435192147153,499.871927929923
"25",74,186,4,6.53938461918597,691.860689213902
"25",75,195,6,6.50891560558601,671.098287638067
"25",76,182,9,6.70376726816164,815.47214797065
"25",77,214,10,6.48069452048352,652.423910726353
"25",78,162,7,6.53208768801495,686.830603797284
"25",79,220,6,6.4576327876082,637.550052456757
"25",80,244,6,6.16758435336924,477.032371501783
"25",81,136,10,6.50057992218656,665.527475302997
"25",82,208,9,6.38434109489069,592.494206493056
"25",83,185,7,6.38186225643598,591.027327898465
"25",84,196,7,6.38515338824609,592.975681122951
"25",85,256,6,6.55181333568719,700.513288548083
"25",86,217,10,6.41847126565604,613.06518358367
"25",87,187,6,6.5569175442153,704.097995212031
"25",88,190,7,6.43111667657927,620.866868547592
"25",89,189,10,6.19676174380884,491.155974231677
"25",90,216,11,6.39474838717058,598.692665514482
"25",91,139,9,6.77709871961823,877.519098361954
"25",92,229,7,6.4271030660429,618.379944852386
"25",93,167,8,6.67076505678682,788.999002658036
"25",94,185,11,6.40045610932702,602.119607619428
"25",95,273,7,6.1456984310253,466.70549685742
"25",96,201,5,6.53577452483757,689.367509863989
"25",97,232,5,6.25842042202862,522.393127385497
"25",98,240,4,6.55386512429643,701.952069266339
"25",99,141,5,6.76468151548261,866.690136440107
"25",100,170,8,6.58983586246665,727.661423545108
"26",1,109,8,6.9447434571938,1037.68075352341
"26",2,190,5,6.62899634195844,756.722298959352
"26",3,216,9,6.43823482776363,625.302059235333
"26",4,118,6,6.89992546548859,992.20075965008
"26",5,204,9,6.6869359297599,801.861524114715
"26",6,201,7,6.52125841792235,679.432858070412
"26",7,153,10,6.72956002908701,836.779026520497
"26",8,207,8,6.53038362723146,685.661199351558
"26",9,114,10,7.03368981597174,1134.20791718802
"26",10,199,7,6.35165790965962,573.442637436174
"26",11,149,10,6.67172524459085,789.756953707223
"26",12,106,11,6.96812700112242,1062.23132806905
"26",13,270,6,6.21162760380653,498.511971324453
"26",14,226,8,6.41754811650089,612.499494125439
"26",15,256,9,6.16215309141765,474.448506907194
"26",16,187,9,6.48850102788693,657.536994512238
"26",17,227,8,6.2547221270533,520.464731593526
"26",18,222,2,6.46587650953388,642.827561071856
"26",19,338,5,5.74548909381914,312.77656751202
"26",20,144,9,6.6409941076502,765.855957983609
"26",21,258,9,6.10196527425226,446.734864461428
"26",22,315,6,6.00275777263553,404.542893891522
"26",23,203,7,6.37184780314899,585.138050497798
"26",24,183,11,6.59844836770054,733.955476239585
"26",25,125,10,6.85024708067182,944.114150213915
"26",26,230,7,6.3051701890288,547.394740837189
"26",27,229,8,6.42716375114056,618.417472438397
"26",28,332,7,5.78657677270894,325.895498330535
"26",29,219,10,6.35679416816433,576.395564065126
"26",30,220,6,6.42131437352482,614.810674164423
"26",31,165,8,6.66217742118374,782.252376975646
"26",32,187,9,6.49630948943511,662.691444824155
"26",33,159,9,6.7504287693239,854.425035241971
"26",34,190,5,6.61454144513529,745.862632967729
"26",35,136,7,6.86248449111713,955.738644362645
"26",36,301,6,5.84495125534071,345.485700787857
"26",37,235,6,6.37682241756184,588.056138841705
"26",38,197,5,6.46720568924924,643.682562525922
"26",39,310,4,5.78948113803362,326.843393766352
"26",40,200,8,6.39828651073556,600.814665878606
"26",41,194,8,6.55946953463283,705.897141274138
"26",42,241,8,6.29594913181204,542.370383157424
"26",43,184,9,6.54269451717161,694.154471514072
"26",44,230,6,6.29776363233779,543.35540789651
"26",45,267,6,6.10327454072754,447.320142501658
"26",46,149,7,6.76399226184303,866.092972931378
"26",47,247,7,6.14700753336423,467.316862197534
"26",48,156,10,6.57610951077368,717.741524694758
"26",49,196,6,6.58344265944863,723.024175564751
"26",50,206,10,6.4501720787089,632.811176773957
"26",51,189,8,6.49402864237076,661.181669425573
"26",52,278,8,6.13176703499321,460.248718150314
"26",53,102,9,7.00949861736007,1107.09928536125
"26",54,183,9,6.56443434283129,709.410499546558
"26",55,211,8,6.55674214695363,703.974509181595
"26",56,227,9,6.48642713328407,656.174745157186
"26",57,173,9,6.51602689910148,675.887673720831
"26",58,221,9,6.37924101873388,589.480133451695
"26",59,335,3,5.77649008020737,322.624813577195
"26",60,149,6,6.62084144056029,750.576396897959
"26",61,220,7,6.34303598864992,568.519713340411
"26",62,225,9,6.17725543249139,481.668169764256
"26",63,172,8,6.67634716141202,793.415593106671
"26",64,156,10,6.56823128384669,712.109209548172
"26",65,211,6,6.63665432104928,762.539508106384
"26",66,105,8,6.98215743018373,1077.23993173221
"26",67,217,9,6.57388392716577,716.1459071714
"26",68,145,9,6.76615986918276,867.972358565581
"26",69,161,9,6.74326589514527,848.32676287184
"26",70,144,8,6.83482363557716,929.664376545155
"26",71,248,6,6.18797175470279,486.857637411213
"26",72,178,6,6.79422856329492,892.680347523669
"26",73,229,11,6.47260933923539,647.170212328964
"26",74,186,4,6.42930509216783,619.743133984289
"26",75,195,6,6.43659624440318,624.278288681578
"26",76,182,9,6.60343537744949,737.624861379736
"26",77,214,10,6.48613585121132,655.98364105128
"26",78,162,7,6.81689063491424,913.141301626728
"26",79,220,6,6.37290597282462,585.75755355076
"26",80,244,6,6.10818823911475,449.523547765553
"26",81,136,10,6.70190541762509,813.955273249599
"26",82,208,9,6.32469665589695,558.188464801609
"26",83,185,7,6.38102582065572,590.533178185359
"26",84,196,7,6.51346125088597,674.155806348092
"26",85,256,6,6.23907392397875,512.383784823714
"26",86,217,10,6.40953085755428,607.608559219812
"26",87,187,6,6.48330466011308,654.129052592122
"26",88,190,7,6.67811040495591,794.81581212964
"26",89,189,10,6.51870119574379,677.697616941076
"26",90,216,11,6.42101819773696,614.628609091583
"26",91,139,9,6.8309755902985,926.093860090595
"26",92,229,7,6.3345454825161,563.713127276336
"26",93,167,8,6.86157121297524,954.866187607871
"26",94,185,11,6.55570036791905,703.24150517745
"26",95,273,7,6.04777540043372,423.170597038765
"26",96,201,5,6.62256146830946,751.868520053774
"26",97,232,5,6.43593046593189,623.862795965279
"26",98,240,4,6.22266543816975,504.044943733373
"26",99,141,5,6.63966990140072,764.842477914257
"26",100,170,8,6.77803504550626,878.341126994281
"27",1,109,8,7.13066999286636,1249.71398593913
"27",2,190,5,6.5841663483772,723.547609534535
"27",3,216,9,6.40507361977992,604.906330110222
"27",4,118,6,7.24570302709622,1402.06724083376
"27",5,204,9,6.62019566051253,750.091846109974
"27",6,201,7,6.3144423883067,552.493897624124
"27",7,153,10,6.7327872782539,839.483883212332
"27",8,207,8,6.5649327490136,709.764162251849
"27",9,114,10,6.89201278387599,984.380770287313
"27",10,199,7,6.68310924907389,798.798919649478
"27",11,149,10,6.8304348464262,925.59321588292
"27",12,106,11,7.08479348867901,1193.67670228074
"27",13,270,6,6.18844039643287,487.085852688135
"27",14,226,8,6.48666736980001,656.332401228427
"27",15,256,9,6.19225037740335,488.945180270059
"27",16,187,9,6.73600532686487,842.189734602179
"27",17,227,8,6.26854850717012,527.710853190068
"27",18,222,2,6.37605444732327,587.604702595453
"27",19,338,5,5.72110349378505,305.241569353865
"27",20,144,9,6.93741900430549,1030.10807644402
"27",21,258,9,6.31630099808632,553.521723052746
"27",22,315,6,5.82516231472629,338.716107228484
"27",23,203,7,6.47342275104787,647.696842378873
"27",24,183,11,6.6372650022322,763.005318851669
"27",25,125,10,6.99610830328044,1092.37368842188
"27",26,230,7,6.29317807591315,540.86952494918
"27",27,229,8,6.32110011712992,556.184524133881
"27",28,332,7,5.80340059597992,331.424687232722
"27",29,219,10,6.47735748512031,650.250377659817
"27",30,220,6,6.35908457735675,577.717258796614
"27",31,165,8,6.84955014395632,943.456391633683
"27",32,187,9,6.43142414074374,621.057792210168
"27",33,159,9,6.7481806347641,852.506330352987
"27",34,190,5,6.49526905081458,662.002313612993
"27",35,136,7,7.0730153844195,1179.69992517364
"27",36,301,6,6.09070574136858,441.733050452235
"27",37,235,6,6.58562428239264,724.603263556231
"27",38,197,5,6.58509325867311,724.218584182014
"27",39,310,4,5.81050227147376,333.786735133698
"27",40,200,8,6.48993032407793,658.477481591124
"27",41,194,8,6.62592772500848,754.403767248561
"27",42,241,8,6.41982903377466,613.898149303755
"27",43,184,9,6.63512342957125,761.373035970699
"27",44,230,6,6.18118017081012,483.56230584991
"27",45,267,6,6.11016981524218,450.415196039226
"27",46,149,7,6.88344827978324,975.986036829149
"27",47,247,7,6.26103657653033,523.761577775687
"27",48,156,10,6.86895779404965,961.945497879319
"27",49,196,6,6.49486400984409,661.734229849542
"27",50,206,10,6.58388527928719,723.34427124374
"27",51,189,8,6.65451318133849,776.279923532232
"27",52,278,8,6.02317272162304,412.886493737932
"27",53,102,9,7.21652158813227,1361.74410617966
"27",54,183,9,6.77574635658242,876.333176049605
"27",55,211,8,6.39432140174852,598.437087042035
"27",56,227,9,6.47185152211469,646.679961445773
"27",57,173,9,6.7485694106849,852.837828721671
"27",58,221,9,6.24839354301118,517.181327406971
"27",59,335,3,5.74153468159626,311.542162312496
"27",60,149,6,6.87647899409081,969.20775862092
"27",61,220,7,6.35299206379307,574.208208882804
"27",62,225,9,6.38415800432046,592.38573632117
"27",63,172,8,6.66046614754465,780.914873847133
"27",64,156,10,6.82937037215814,924.608469933269
"27",65,211,6,6.4120144432447,609.119482620092
"27",66,105,8,7.06235556265857,1167.19132242549
"27",67,217,9,6.53311711595062,687.538010457525
"27",68,145,9,6.90211035660108,994.370980256169
"27",69,161,9,6.95531194485149,1048.70562525356
"27",70,144,8,6.92233474501968,1014.6862648445
"27",71,248,6,6.14388875489346,465.861674811757
"27",72,178,6,6.63831003578175,763.803101790714
"27",73,229,11,6.35826662132117,577.244904686709
"27",74,186,4,6.63606207689744,762.088032247324
"27",75,195,6,6.38544521121844,593.148750300299
"27",76,182,9,6.63042946248727,757.807550683133
"27",77,214,10,6.25114770956664,518.607694246308
"27",78,162,7,6.68028170639555,796.543471802969
"27",79,220,6,6.54752486230669,697.515588330481
"27",80,244,6,6.23605095590214,510.837203809505
"27",81,136,10,6.86006478737968,953.428835646233
"27",82,208,9,6.5531399942573,701.443247238249
"27",83,185,7,6.59665959963037,732.643773634382
"27",84,196,7,6.53273464777829,687.275099332031
"27",85,256,6,6.40654925162775,605.799608068495
"27",86,217,10,6.22776874433257,506.623814186856
"27",87,187,6,6.71928313603541,828.223574985538
"27",88,190,7,6.56019840061989,706.411833238721
"27",89,189,10,6.7091319168887,819.858625025456
"27",90,216,11,6.42903322455738,619.574668800512
"27",91,139,9,7.09245863675292,1202.86156766172
"27",92,229,7,6.46011576446947,639.13504141605
"27",93,167,8,6.76380809449124,865.933481569152
"27",94,185,11,6.80209485285525,899.730121049626
"27",95,273,7,6.16275183834634,474.732666554896
"27",96,201,5,6.58806571275254,726.374493249941
"27",97,232,5,6.3038108206528,546.651135268762
"27",98,240,4,6.185786581512,485.794930676209
"27",99,141,5,7.06024772350971,1164.7336619483
"27",100,170,8,6.88295548451672,975.505194018266
"28",1,109,8,6.53463550190217,688.58275147308
"28",2,190,5,6.41358296475241,610.075649317328
"28",3,216,9,6.56882189619777,712.52991426712
"28",4,118,6,6.66262276173522,782.600823263477
"28",5,204,9,6.4871039901917,656.619031908378
"28",6,201,7,6.493747215201,660.995621120404
"28",7,153,10,6.55511848589236,702.832420616182
"28",8,207,8,6.36987571990509,583.985246639243
"28",9,114,10,6.69204257269044,805.966817811207
"28",10,199,7,6.48276779034173,653.777964729891
"28",11,149,10,6.6189387823514,749.149664277679
"28",12,106,11,6.65498930107199,776.649613723957
"28",13,270,6,6.39411697310418,598.314761863419
"28",14,226,8,6.41918754357862,613.504465945121
"28",15,256,9,6.28380571612843,535.823982418511
"28",16,187,9,6.72645194935332,834.182288112008
"28",17,227,8,6.3091905625925,549.599901997735
"28",18,222,2,6.47775149213368,650.506631348618
"28",19,338,5,6.17362062088387,479.920574723277
"28",20,144,9,6.65575512852349,777.244621125763
"28",21,258,9,6.2352261733691,510.416047911465
"28",22,315,6,6.11915888304605,454.482260951448
"28",23,203,7,6.40072355064724,602.280660817398
"28",24,183,11,6.52671892174947,683.153051613938
"28",25,125,10,6.60011057223792,735.176474856017
"28",26,230,7,6.26033121036952,523.3922643483
"28",27,229,8,6.42491263892405,617.02691105337
"28",28,332,7,5.88392311372153,359.21572514802
"28",29,219,10,6.35162385470764,573.423109207209
"28",30,220,6,6.31168049319257,550.97007271862
"28",31,165,8,6.61042646908655,742.799732300869
"28",32,187,9,6.54413438569166,695.154682599075
"28",33,159,9,6.53363037135161,687.890983629721
"28",34,190,5,6.17018647128607,478.275282381593
"28",35,136,7,6.63515958026266,761.400560629888
"28",36,301,6,6.27759342309196,532.505604862709
"28",37,235,6,6.16131594336447,474.051489467679
"28",38,197,5,6.25319057209652,519.66822135932
"28",39,310,4,6.10396918173615,447.630977363441
"28",40,200,8,6.42717204841996,618.422603642241
"28",41,194,8,6.51553669902433,675.556434724352
"28",42,241,8,6.46664197564327,643.319812160769
"28",43,184,9,6.57534897738524,717.195865823151
"28",44,230,6,6.49622350555394,662.634466491357
"28",45,267,6,6.27075056207286,528.874181848264
"28",46,149,7,6.62822115915719,756.13592814953
"28",47,247,7,6.3766179895106,587.935935958061
"28",48,156,10,6.64666678355314,770.212756290764
"28",49,196,6,6.43866234745169,625.569445328982
"28",50,206,10,6.40932862590689,607.485693963951
"28",51,189,8,6.42832683386306,619.137161563745
"28",52,278,8,6.2480933225496,517.026082295182
"28",53,102,9,6.71663344361603,826.031942116108
"28",54,183,9,6.52180804284231,679.806393943556
"28",55,211,8,6.43352402118629,622.363309557173
"28",56,227,9,6.47312662745933,647.505072460819
"28",57,173,9,6.86262106942342,955.869186442351
"28",58,221,9,6.46789799258904,644.128340402681
"28",59,335,3,6.22521810471992,505.333246004521
"28",60,149,6,6.68952635694919,803.941380704315
"28",61,220,7,6.45948373839586,638.731219031899
"28",62,225,9,6.34923810062211,572.056693295971
"28",63,172,8,6.61669410222357,747.469948830728
"28",64,156,10,6.56696572763128,711.208565340124
"28",65,211,6,6.4615893549541,640.077559003394
"28",66,105,8,6.79063781560129,889.480705615923
"28",67,217,9,6.49146340393245,659.487754369353
"28",68,145,9,6.86007832447255,953.441742388287
"28",69,161,9,6.61167578462461,743.728303466518
"28",70,144,8,6.70094386272039,813.172986730389
"28",71,248,6,6.34433940232064,569.261212842171
"28",72,178,6,6.52963073181983,685.145162465912
"28",73,229,11,6.46281727263593,640.864004302068
"28",74,186,4,6.570215255709,713.523416592417
"28",75,195,6,6.35406011707296,574.821821470777
"28",76,182,9,6.5013145383329,666.016562155746
"28",77,214,10,6.35043465640079,572.741600721319
"28",78,162,7,6.61372967743538,745.257411456589
"28",79,220,6,6.39653333171092,599.762253012337
"28",80,244,6,6.2280807198627,506.781893076952
"28",81,136,10,6.61874431556949,749.003993717799
"28",82,208,9,6.31135917301153,550.793063354969
"28",83,185,7,6.59029754519897,727.997449822129
"28",84,196,7,6.34974622704466,572.347444279907
"28",85,256,6,6.3342206277507,563.530032121895
"28",86,217,10,6.36223608280142,579.540809839422
"28",87,187,6,6.52424195184687,681.462996038712
"28",88,190,7,6.35555929788064,575.684229604698
"28",89,189,10,6.66171839703039,781.893386639513
"28",90,216,11,6.3860703327679,593.519656284733
"28",91,139,9,6.69146109128884,805.498299326941
"28",92,229,7,6.5487547223069,698.373962583974
"28",93,167,8,6.44884807376834,631.973886060299
"28",94,185,11,6.51162414303577,672.918446353879
"28",95,273,7,6.27807609483147,532.76269230874
"28",96,201,5,6.31834526659836,554.654427463423
"28",97,232,5,6.47251605304436,647.109843100757
"28",98,240,4,6.18212190640387,484.017908179921
"28",99,141,5,6.65332102620879,775.355028857815
"28",100,170,8,6.69330583722041,806.98561047131
"29",1,109,8,6.61210186324652,744.045257716051
"29",2,190,5,6.54900463138098,698.548514384455
"29",3,216,9,6.45696630181478,637.125275973669
"29",4,118,6,6.78107468145257,881.015026038079
"29",5,204,9,6.54717139530264,697.269083153484
"29",6,201,7,6.55642779091484,703.753245323121
"29",7,153,10,6.44013794152538,626.493213280827
"29",8,207,8,6.55143235834514,700.24645968845
"29",9,114,10,6.99917567881715,1095.72955296788
"29",10,199,7,6.51510695997691,675.266184116095
"29",11,149,10,6.56236221664969,707.942033425926
"29",12,106,11,6.86310287771481,956.329843107057
"29",13,270,6,6.05436123461019,425.966725732758
"29",14,226,8,6.41695608264001,612.136981005754
"29",15,256,9,6.536581242482,689.923859175919
"29",16,187,9,6.4504076069104,632.960239205826
"29",17,227,8,6.35868574418552,577.48689193224
"29",18,222,2,6.52028633103932,678.772711213212
"29",19,338,5,6.08841187392616,440.720934663085
"29",20,144,9,6.49602565528948,662.503377055388
"29",21,258,9,6.17471739495182,480.447227921302
"29",22,315,6,6.09513398306559,443.693488608619
"29",23,203,7,6.37341469950681,586.055619858259
"29",24,183,11,6.46477112718552,642.117383414044
"29",25,125,10,6.73216563269565,838.962183957929
"29",26,230,7,6.33834666882564,565.859983613711
"29",27,229,8,6.38946893101982,595.54022275302
"29",28,332,7,6.08617281875561,439.735240099619
"29",29,219,10,6.47367680334492,647.861412153249
"29",30,220,6,6.42595947375339,617.67317452104
"29",31,165,8,6.5896460994139,727.523353392726
"29",32,187,9,6.57718761671276,718.515743365136
"29",33,159,9,6.86297427255026,956.206862058385
"29",34,190,5,6.8181783215592,914.317898867499
"29",35,136,7,6.73511823462186,841.442965896803
"29",36,301,6,5.985274232807,397.531522488093
"29",37,235,6,6.36976431041387,583.920188764138
"29",38,197,5,6.46034277368167,639.28014742787
"29",39,310,4,6.0845306739392,439.013723733814
"29",40,200,8,6.4096686791995,607.69230660206
"29",41,194,8,6.27604700599549,531.682765481806
"29",42,241,8,6.41493596727757,610.901641870395
"29",43,184,9,6.58169541917671,721.761981606798
"29",44,230,6,6.34136961046832,567.573133393415
"29",45,267,6,6.23984306080972,512.778029658892
"29",46,149,7,6.77934781881865,879.494946971304
"29",47,247,7,6.16993698835719,478.15597574644
"29",48,156,10,6.52650955510755,683.010037125359
"29",49,196,6,6.53812774708624,690.991655063521
"29",50,206,10,6.35242412636495,573.882187138186
"29",51,189,8,6.66233791510754,782.377933804307
"29",52,278,8,6.37975484250828,589.783100187892
"29",53,102,9,6.6801310570942,796.423482123856
"29",54,183,9,6.48565322079157,655.667119778793
"29",55,211,8,6.47654510530504,649.722341889973
"29",56,227,9,6.38124563614186,590.663000790988
"29",57,173,9,6.55526809219215,702.937576639809
"29",58,221,9,6.48750762247888,656.884118045092
"29",59,335,3,5.99877330918012,402.934214505051
"29",60,149,6,6.78816073786529,887.280119400213
"29",61,220,7,6.31558089039976,553.123271286606
"29",62,225,9,6.48799087910251,657.201638361811
"29",63,172,8,6.70877052903513,819.562391607532
"29",64,156,10,6.61277838507985,744.548790884272
"29",65,211,6,6.54622374811836,696.608631057358
"29",66,105,8,6.9643112392499,1058.18582950574
"29",67,217,9,6.12038799808259,455.041215371494
"29",68,145,9,6.79378161295288,892.2814528867
"29",69,161,9,6.74238387335707,847.578850069653
"29",70,144,8,6.73412751287683,840.609742867532
"29",71,248,6,6.45534419257512,636.092626937889
"29",72,178,6,6.49641121627256,662.758861758042
"29",73,229,11,6.40930469990031,607.471159431118
"29",74,186,4,6.5315817868164,686.483223249147
"29",75,195,6,6.6439024803796,768.086594755688
"29",76,182,9,6.4019398174945,603.013640476969
"29",77,214,10,6.46447330483108,641.926174977576
"29",78,162,7,6.76493096927292,866.906362547756
"29",79,220,6,6.47151579401579,646.462889252373
"29",80,244,6,6.04154749153517,420.543318828517
"29",81,136,10,6.70025127352251,812.609986890086
"29",82,208,9,6.45259930428869,634.34901783798
"29",83,185,7,6.61327881999424,744.92148234083
"29",84,196,7,6.34844229029653,571.601625770364
"29",85,256,6,6.21284351297284,499.118485258104
"29",86,217,10,6.5119479548401,673.136380573087
"29",87,187,6,6.47353510315997,647.769616575205
"29",88,190,7,6.55671666913896,703.956573677998
"29",89,189,10,6.39576345845456,599.300689788954
"29",90,216,11,6.29369426468874,541.148787796992
"29",91,139,9,6.66263135562458,782.60754887726
"29",92,229,7,6.39305386515117,597.679026669124
"29",93,167,8,6.83909225043449,933.641237520571
"29",94,185,11,6.53159308601002,686.490979999828
"29",95,273,7,6.11593525830421,453.01953958939
"29",96,201,5,6.53746676077638,690.535069954171
"29",97,232,5,6.39537911761744,599.070398318202
"29",98,240,4,6.11804803156802,453.977678969837
"29",99,141,5,6.63104248632166,758.272247194053
"29",100,170,8,6.71318485510887,823.188204113407
"30",1,109,8,7.05222663621568,1155.42859981824
"30",2,190,5,6.66746806541981,786.401963318353
"30",3,216,9,6.58205763117113,722.023459806065
"30",4,118,6,6.89778701600684,990.081255483808
"30",5,204,9,6.61128800440166,743.439956250474
"30",6,201,7,6.62574465643985,754.265672271534
"30",7,153,10,6.84632021023998,940.414006021353
"30",8,207,8,6.56139468198011,707.257406218217
"30",9,114,10,7.01994022110009,1118.7197399122
"30",10,199,7,6.56637125722817,710.785898541488
